topic_link,date,user_id,user_rank,heading,reply_flag,topic_mark,body,views,found_helpful,image_flag,cateogry,normal_date
https://community.ebay.com/t5/Weekly-Chat-with-eBay-Staff/Community-Chat-May-13-1-00-pm-PT-General-Topics/td-p/30935237/jump-to/first-unread-message,"May 13, 2020 1:12:29 PM",maxoptical,not appliable,"Community Chat, May 13 @ 1:00 pm PT - General Topics",1,This thread is read-only,My same day cut off time is 11:00AM .  Right now at 4:05 PM eBay is telling my buyers I will be shipping out today.  This can cause a bad buyer experience as there is a high chance it will not ship out today.   I have been seeing this for many months now with no resolve.   Is eBay using my historical same-day ship cut off time or the actual time I set on my account?     John NormanMax Optical LLC.,425 Views,6,1,Weekly-Chat-with-eBay-Staff,2020-05-13
https://community.ebay.com/t5/Weekly-Chat-with-eBay-Staff/Community-Chat-May-13-1-00-pm-PT-General-Topics/td-p/30935237/jump-to/first-unread-message,"May 13, 2020 1:12:51 PM",trinton@ebay,not appliable,"Community Chat, May 13 @ 1:00 pm PT - General Topics",1,This thread is read-only,"@stylishbeauty wrote:
Many eBay sellers are currently dealing with USPS lost packages.  Mercari offers $200 shipping protection when using their prepaid labels for lost or damaged items.  Why doesn't eBay offer the same seller protection?

Hi @stylishbeauty, while I wouldn't be able to speak to the business decisions of another company, I can clarify that a number of USPS labels printed on eBay do include some level of insurance automatically, and a seller can always purchase more if they would like. 

	Trinton,Community Team",424 Views,1,0,Weekly-Chat-with-eBay-Staff,2020-05-13
https://community.ebay.com/t5/Weekly-Chat-with-eBay-Staff/Community-Chat-May-13-1-00-pm-PT-General-Topics/td-p/30935237/jump-to/first-unread-message,"May 13, 2020 1:12:52 PM",gwzcomps,not appliable,"Community Chat, May 13 @ 1:00 pm PT - General Topics",1,This thread is read-only,"So in a previous chat it was mentioned that I can email eBay about issues with item specifics.  I genuinely was going to, but the more I list the more problems I find.  I don't understand what my incentive is to make sure you guys have the right stuff setup for your item specifics.  I also question the competence of the people who set them up.  Example: Document scanners can't print and what do RAID levels have to do with networking switches?  Since these don't directly cause problems with selling there is no incentive for me to put the effort in to make sure they get fixed.  At the same time the various problems with item specifics are annoying.",423 Views,4,0,Weekly-Chat-with-eBay-Staff,2020-05-13
https://community.ebay.com/t5/Buying-Selling-Basics/Can-t-see-images-screen-messed-up/td-p/30941984/jump-to/first-unread-message,"May 14, 2020 8:14:02 PM",eburtonlab,not appliable,"Can't see images, screen messed up",1,,"At least one user having a similar problem said the issue went away after clearing the browser cache: https://community.ebay.com/t5/Technical-Issues/Search-giving-words-categories-no-photos-or-details/m... If the clearing the browser cache does not help, you might try deleting your eBay cookies. Using another browser might be a workaround.",37 Views,0,0,Buying-Selling-Basics,2020-05-14
https://community.ebay.com/t5/Weekly-Chat-with-eBay-Staff/Community-Chat-May-13-1-00-pm-PT-General-Topics/td-p/30935237/jump-to/first-unread-message,"May 13, 2020 1:14:15 PM",mam98031,not appliable,"Community Chat, May 13 @ 1:00 pm PT - General Topics",1,This thread is read-only,"To enable more consistent service when providing eBay Top Rated Seller discounts or applying fees, we’re streamlining the seller evaluation timelines from July 2020.Currently, the consequences of your monthly Seller Performance Evaluation apply to listings from the same month as the evaluation. Starting in July, these consequences will apply to listings in the month after the evaluation.The transition to the new timelines will begin on the June 20 evaluation.There will also be changes to the evaluation rules for earning the Top Rated Plus badge and discounts.Seller Performance Evaluation timelines Seller Performance Evaluations on the 20th of the month will affect discounts or fees on transactions in the following month.Top Rated Plus discounts for Top Rated Sellers will be applied to qualifying listings the month after evaluation.Seller Below Standards Fees or Service metrics fees will be applied to qualifying listings the month after evaluation.Top Rated Plus badge evaluation changesFrom July, your domestic or international returns policy will be part of your Top Rated Plus badge evaluation. Discounts will be based on the country where the items are listed and the item location.For more information on all of these changes, please go to our dedicated Seller Center page. ********************************** There appears to be some confusion over this policy change by Ebay.  Some are of the opinion that we are only being eval'd on the previous 30 day period and no longer the previous 12 months or 90 days depending on how many transactions you have in those periods. Would you mind sharing what the above message does not detail that applies to this change?  I personally think this change is long overdue.",413 Views,5,0,Weekly-Chat-with-eBay-Staff,2020-05-13
https://community.ebay.com/t5/Weekly-Chat-with-eBay-Staff/Community-Chat-May-13-1-00-pm-PT-General-Topics/td-p/30935237/jump-to/first-unread-message,"May 13, 2020 1:16:03 PM",brian.t@ebay,not appliable,"Community Chat, May 13 @ 1:00 pm PT - General Topics",1,This thread is read-only,"@vrykalak wrote:Someone made an offer on an item. I wanted to add another photo to show a flaw I discovered. eBay would not allow me to add a photo. I apparently could remove photos, but not add any. What's the logic behind that?@vrykalak it's hard to say what may be happening without an item number to look at. The 'Revise a listing' help page states that sellers can, ""Add additional photos (on an auction style listing), but not remove existing photos"" when an offer has been received or sent. If you can share an example then I can take a look. Thanks!

	Brian,Community Team",405 Views,1,0,Weekly-Chat-with-eBay-Staff,2020-05-13
https://community.ebay.com/t5/Weekly-Chat-with-eBay-Staff/Community-Chat-May-13-1-00-pm-PT-General-Topics/td-p/30935237/jump-to/first-unread-message,"May 13, 2020 1:16:16 PM",gwzcomps,not appliable,"Community Chat, May 13 @ 1:00 pm PT - General Topics",1,This thread is read-only,"I have been working on a spreadsheet to compare MP fees based on the current information I have and my understanding of it.  Would it be ok if I post it to the selling board for other people to tinker with?  It isn't perfect, but the math should be right and it might be useful for others.  Just figured I would check to see if I need approval for something like that.",404 Views,5,0,Weekly-Chat-with-eBay-Staff,2020-05-13
https://community.ebay.com/t5/Weekly-Chat-with-eBay-Staff/Community-Chat-May-13-1-00-pm-PT-General-Topics/td-p/30935237/jump-to/first-unread-message,"May 13, 2020 1:19:58 PM",vrykalak,not appliable,"Community Chat, May 13 @ 1:00 pm PT - General Topics",1,This thread is read-only,"@vrykalak wrote:Someone made an offer on an item. I wanted to add another photo to show a flaw I discovered. eBay would not allow me to add a photo. I apparently could remove photos, but not add any. What's the logic behind that?@vrykalak it's hard to say what may be happening without an item number to look at. The 'Revise a listing' help page states that sellers can, ""Add additional photos (on an auction style listing), but not remove existing photos"" when an offer has been received or sent. If you can share an example then I can take a look. Thanks!---Sorry: 383527289612",374 Views,0,0,Weekly-Chat-with-eBay-Staff,2020-05-13
https://community.ebay.com/t5/Weekly-Chat-with-eBay-Staff/Community-Chat-May-13-1-00-pm-PT-General-Topics/td-p/30935237/jump-to/first-unread-message,"May 13, 2020 1:20:05 PM",my-cottage-books-and-antiques,not appliable,"Community Chat, May 13 @ 1:00 pm PT - General Topics",1,This thread is read-only,"I really should know the answer to this, but I'm not sure my memory is correct, so I'm asking:As a seller, I get the nice discount for using ebay labels. I think it is on Priority and First Class packages.What qualifies me for this? Is it my TRS status? or is it the fact that my listings qualify for TRS Plus?The reason I ask is because TRS Plus requires me to offer same/one day handling, which I do. However, given the uncertainties of the pandemic, at some point I might want to extend my handling time to 2 days. That would disqualify me for TRS Plus. Would I still get the top shipping label discount? (I would still be TRS)",372 Views,0,0,Weekly-Chat-with-eBay-Staff,2020-05-13
https://community.ebay.com/t5/Sporting-Goods/steal-my-money/td-p/30939281/jump-to/first-unread-message,"May 13, 2020 7:19:34 PM",kensgiftshop,not appliable,steal my money,1,,"@wisconsingearhead  If you placed an order on Ebay, you can ask the seller to cancel the order, but they don't have to.",47 Views,0,0,Sporting-Goods,2020-05-13
https://community.ebay.com/t5/Weekly-Chat-with-eBay-Staff/Community-Chat-May-13-1-00-pm-PT-General-Topics/td-p/30935237/jump-to/first-unread-message,"May 13, 2020 1:21:23 PM",trinton@ebay,not appliable,"Community Chat, May 13 @ 1:00 pm PT - General Topics",1,This thread is read-only,"@gwzcomps wrote:
So in a previous chat it was mentioned that I can email eBay about issues with item specifics.  I genuinely was going to, but the more I list the more problems I find.  I don't understand what my incentive is to make sure you guys have the right stuff setup for your item specifics.  I also question the competence of the people who set them up. 
 
Example: Document scanners can't print and what do RAID levels have to do with networking switches? 
 
Since these don't directly cause problems with selling there is no incentive for me to put the effort in to make sure they get fixed.  At the same time the various problems with item specifics are annoying.

Hi @gwzcomps, the incentive for you to notify us of potential improvements to our catalog is so you and other sellers like you can receive the best possible visibility through both eBay search results, and third party search results. It isn't possible for us to create a catalog for every item that has been or is available on eBay, so we rely on our sellers do provide this kind of information and will make adjustments or corrections when needed. To be clear, the catalog is comprised of information provided by our sellers, so any errors you see would be related to incorrect information provided by another member of the Community. 
 
It is up to you if you would like to share what you are seeing so we can make corrections. Providing a robust catalog greatly improves search results for buyers, leading to increased sales for sellers, so we greatly appreciate any time you can spare to pass along what you are seeing.

	Trinton,Community Team",367 Views,2,0,Weekly-Chat-with-eBay-Staff,2020-05-13
